giturl,commit,user,timestamp,benchmark,machine,repetition,test,result
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"stackmmap",3.797656
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"str",12754.127976
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"stream",8.251825
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"tsearch",11.474362
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"vecmath",710.709245
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"vm",31200.176383
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"vm-rw",103.281751
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"vm-splice",394365.06757
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,2,"zero",429070.274583
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"af-alg",7816.039491
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"atomic",451683.923005
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"bigheap",28706.222978
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"brk",506946.51078
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"bsearch",251.388684
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"cache",2.999968
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"cpu",175.806822
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"crypt",106.996878
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"full",126018.132248
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"heapsort",2.899996
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"hsearch",2750.916003
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"icache",679.127121
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"lockbus",1268172.023805
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"longjmp",64406.223816
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"lsearch",5.500042
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"malloc",2015122.966622
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"matrix",3223.924212
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"memcpy",791.027466
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"mincore",33842.043671
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"mmap",0.696904
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"mremap",13.899092
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"msync",44.431855
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"nop",131498.034277
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,,303534.966446
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"numa",74.496529
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"oom-pipe",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"opcode",949.280445
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"qsort",5.499993
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"remap",249.245412
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"resources",1509.153232
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"rmap",273.245212
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"shm",102.380148
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"shm-sysv",889.355644
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"stack",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"stackmmap",3.699303
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"str",12657.882086
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"stream",8.255893
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"tsearch",11.398775
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"vecmath",712.667649
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"vm",31198.994663
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"vm-rw",104.38933
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"vm-splice",418408.349878
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c6320.quiho.schedock-PG0.clemson.cloudlab.us,3,"zero",430735.185875
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"af-alg",7212.599658
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"atomic",452888.500881
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"bigheap",26281.574982
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"brk",515933.239983
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"bsearch",251.37046
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"cache",3.199996
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"cpu",175.729525
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"crypt",106.922908
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"full",149606.670324
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"heapsort",2.899999
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"hsearch",2740.101372
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"icache",678.71708
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"lockbus",1262932.01056
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"longjmp",64387.43422
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"lsearch",5.500033
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"malloc",1998844.141566
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"matrix",3214.83955
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"memcpy",791.698565
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"mincore",33692.575118
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"mmap",0.697228
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"mremap",13.798718
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"msync",44.982833
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"nop",131524.078708
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,,304237.232553
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"numa",74.966954
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"oom-pipe",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"opcode",1021.607746
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"qsort",5.399985
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"remap",249.285813
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"resources",1747.987444
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"rmap",1244.982013
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"shm",103.989675
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"shm-sysv",198.463102
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"stack",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"stackmmap",3.898632
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"str",12663.693597
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"stream",6.402509
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"tsearch",11.449959
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"vecmath",710.433569
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"vm",31200.129647
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"vm-rw",103.127027
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"vm-splice",418759.136575
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,1,"zero",428460.656436
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"af-alg",7516.427471
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"atomic",453166.164346
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"bigheap",26242.978873
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"brk",512064.23632
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"bsearch",251.339579
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"cache",2.900001
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"cpu",175.709341
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"crypt",106.40783
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"full",125816.130914
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"heapsort",2.799998
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"hsearch",2751.794489
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"icache",674.512789
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"lockbus",1265097.227682
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"longjmp",64386.269737
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"lsearch",5.500034
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"malloc",2013031.828726
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"matrix",3229.822254
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"memcpy",790.027313
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"mincore",33806.453893
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"mmap",0.698473
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"mremap",13.698617
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"msync",43.750016
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"nop",131517.061953
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,,302181.166845
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"numa",75.097132
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"oom-pipe",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"opcode",973.375168
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"qsort",5.299991
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"remap",249.660429
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"resources",1441.789274
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"rmap",354.29586
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"shm",103.972776
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"shm-sysv",113.07378
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"stack",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"stackmmap",3.998286
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"str",12978.829706
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"stream",5.85552
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"tsearch",12.595834
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"vecmath",711.201857
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"vm",31199.616298
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"vm-rw",101.694581
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"vm-splice",412414.048065
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,2,"zero",428441.351561
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"af-alg",7774.496063
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"atomic",449473.443368
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"bigheap",28670.054586
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"brk",512306.218163
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"bsearch",251.404846
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"cache",2.799953
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"cpu",175.769951
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"crypt",106.858506
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"full",126256.043514
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"heapsort",2.899992
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"hsearch",2762.002766
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"icache",673.208175
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"lockbus",1272232.245006
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"longjmp",64392.5836
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"lsearch",5.499999
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"malloc",2009813.229044
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"matrix",3227.816161
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"memcpy",789.974084
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"mincore",33805.330511
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"mmap",0.699267
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"mremap",13.598383
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"msync",43.669925
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"nop",131649.725057
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,,300977.887497
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"numa",74.597538
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"oom-pipe",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"opcode",1002.879628
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"qsort",5.299958
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"remap",250.916547
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"resources",1397.033224
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"rmap",357.462539
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"shm",103.995446
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"shm-sysv",883.201726
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"stack",0
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"stackmmap",3.698373
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"str",12838.88479
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"stream",6.132662
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"tsearch",11.499907
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"vecmath",713.025048
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"vm",31200.403391
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"vm-rw",103.346197
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"vm-splice",416162.398235
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,c8220.quiho.schedock-PG0.clemson.cloudlab.us,3,"zero",428636.445408
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,d2100.quiho.Schedock.emulab.net,1,"af-alg",7381.585386
git@github.com:ivotron/quiho-popper,d46d579,ivo,1512873230,stressng,d2100.quiho.Schedock.emulab.net,1,"atomic",705320.637671
